	x	y	mass	frame	particle
420	1255.213688760807	475.11628242074926	2674.9174765965113	420	0.0
421	1255.0182400445558	475.94152046783626	2703.606688270876	421	0.0
422	1255.050241095038	476.27640379530254	2637.846469878304	422	0.0
423	1255.2828064764842	476.91102544333074	2633.3511314053894	423	0.0
424	1255.0663093415008	477.7738131699847	2616.9532808667554	424	0.0
425	1254.7791727023982	478.81345565749234	2426.7215661283385	425	0.0
426	1254.2744869742396	479.64313782564403	2731.8246621746157	426	0.0
427	1255.0625181738878	480.1705437627217	2591.3052768823954	427	0.0
428	1254.8282973621103	480.82110311750597	2366.251969413415	428	0.0
429	1253.8954147346728	482.0745320281642	2190.6076219783	429	0.0
430	1254.1840340258466	483.3616882054638	2421.173344122923	430	0.0
431	1254.9311719833565	484.66938280166437	2316.386628542452	431	0.0
432	1255.2989771833202	484.93375295043273	2310.9605470290016	432	0.0
433	1254.5839577656675	486.1849455040872	2330.2515383500727	433	0.0
434	1254.971826576929	487.0248865237126	2486.432369792811	434	0.0
435	1255.4576199235885	488.017687844913	2779.9984123160484	435	0.0
436	1255.8044254104211	488.9002141327623	2714.9527349895216	436	0.0
437	1255.766340339764	489.5405989058451	2612.254120072336	437	0.0
438	1255.3917781763002	490.40502138225963	2900.975229196324	438	0.0
439	1255.3780351660619	490.9736254535306	2874.9036153678026	439	0.0
440	1255.7670089858793	492.21517971758664	2465.436553423252	440	0.0
441	1256.0480833893746	492.5317753866846	2347.3324283504726	441	0.0
442	1255.8416535545703	492.50450579316265	2738.249522712215	442	0.0
443	1256.0051683402244	494.11946249261666	2926.4475036844715	443	0.0
444	1256.4529589084564	494.6282722513089	2838.5595118147467	444	0.0
445	1256.4314971751412	496.2056497175141	2801.112796526338	445	0.0
446	1256.2415400812151	497.17626710783577	2677.9856399927194	446	0.0
447	1256.2093361330965	498.1007914714909	2676.597694587198	447	0.0
448	1256.477614550542	498.99755159146554	2430.2120151034387	448	0.0
449	1256.1759616870077	499.86590452649466	2588.4010872562667	449	0.0
450	1256.7399129172713	501.1644412191582	2821.982570415974	450	0.0
451	1257.070555165144	502.016584680253	2875.742900500608	451	0.0
452	1257.2776305533905	503.1158222915043	2657.4707530478927	452	0.0
453	1256.4847467968273	503.60509456985966	2721.709603786156	453	0.0
454	1257.1173538740372	504.41474097568346	2792.934948953385	454	0.0
455	1257.172876304024	505.0269746646796	2753.9559278675606	455	0.0
456	1256.7910719708473	505.28272092317036	2867.18095521247	456	0.0
457	1256.9504965859715	505.92892613283675	2619.6772261466913	457	0.0
458	1256.7406635917275	506.6754947180479	2669.0617192912578	458	0.0
459	1256.208780160858	507.2711126005362	2584.2014463892406	459	0.0
460	1256.7824743944075	507.9746382702	2498.839955059793	460	0.0
461	1256.8069105691056	508.7408536585366	2469.827976135114	461	0.0
462	1256.8008849557523	509.1533923303835	2495.4051208300275	462	0.0
463	1256.4905660377358	510.121109498468	2483.0593373830575	463	0.0
464	1256.774193548387	511.2167001080414	2609.608143811155	464	0.0
465	1256.3694702866908	512.076134421872	2013.6347312282037	465	0.0
466	1256.2929982046678	513.1486535008977	2088.5368015788554	466	0.0
467	1256.0660689004246	514.2139373918515	2561.4816171617385	467	0.0
468	1256.7519209659715	515.3716481103968	2579.272322070228	468	0.0
469	1257.2389995368226	516.2004014204107	2696.517635290906	469	0.0
470	1257.255111382362	516.9980164784864	2633.273725373385	470	0.0
471	1257.3169045830202	517.1538692712246	2735.1292308595557	471	0.0
472	1257.0626120741183	517.7579199043635	2708.260746738611	472	0.0
473	1257.282641171198	518.3999103674932	2841.7453668680546	473	0.0
474	1257.2596871917713	519.2719458926307	2761.556681275114	474	0.0
475	1257.2196618285202	519.8217866227742	2811.872771860042	475	0.0
476	1257.2450450450451	520.4001386001386	2806.005995483192	476	0.0
477	1256.905547913801	521.2611951704112	2544.7114144347634	477	0.0
478	1257.5234483826034	522.2796780684105	2716.317692228499	478	0.0
479	1257.1779805164683	522.2835936291943	2656.3525646862927	479	0.0
480	1256.7248056537103	522.5860070671378	2826.2796498563384	480	0.0
481	1257.0477985524728	523.224517490953	2798.294600113244	481	0.0
482	1257.511387163561	524.0199076286033	2583.4697549075295	482	0.0
483	1257.3381018841592	524.8745638520586	2489.728808433211	483	0.0
484	1257.4847246891652	525.6857904085258	2489.8541187943547	484	0.0
485	1257.432488360062	526.9448180720814	2404.701270478664	485	0.0
486	1258.084219269103	527.7392026578073	2258.4363465562938	486	0.0
487	1258.2305536089698	529.4439383321654	2337.309885702355	487	0.0
488	1258.1155454862321	530.4491111885675	2423.428879557764	488	0.0
489	1257.9897126061398	531.5532331809275	2393.3682722503563	489	0.0
490	1258.5135499074229	532.8124894798856	2432.792841861691	490	0.0
491	1258.723148148148	533.9012345679013	2714.859843399565	491	0.0
492	1258.0225056264067	534.0207051762941	2636.914688291341	492	0.0
493	1258.309079504469	535.1144738905441	2740.3381113153305	493	0.0
494	1258.312612465238	536.0351709471618	2639.7122644030064	494	0.0
495	1259.3140233133167	537.02543270929	2576.5825059081662	495	0.0
496	1259.2750726123356	538.0920895267384	2365.0280910512083	496	0.0
497	1259.4396143733568	538.7546012269938	2436.784377357722	497	0.0
498	1259.170008285004	539.0278376139188	2584.8104591507786	498	0.0
499	1259.153713298791	540.0857277437589	2623.6995388158266	499	0.0
500	1259.418021905078	540.838367076004	2394.1872336428873	500	0.0
501	1259.0250086835706	541.0428968391802	2404.6898368468637	501	0.0
502	1259.0319112036073	541.8376690946931	2564.423050698121	502	0.0
503	1258.893670886076	542.4849909584087	2424.327891867867	503	0.0
504	1258.362622036262	543.5667131566713	2785.931769315477	504	0.0
505	1257.9630977991064	544.1725963925203	2525.4655015184676	505	0.0
506	1258.0094404394094	544.7118091314795	2372.1484663967926	506	0.0
507	1257.9905237767057	545.6237077877325	2308.5305290840356	507	0.0
508	1257.9747368421054	546.0074493927126	2512.101764547757	508	0.0
509	1257.9851033157136	547.5249078968444	2417.9842609104353	509	0.0
510	1258.3859477124183	548.7403594771242	2371.7519232722966	510	0.0
511	1259.1749831422792	548.7235333782872	2374.373855546734	511	0.0
512	1259.2617111255693	549.4702342225114	2456.4352667564563	512	0.0
513	1258.7375988497483	550.1708123652049	2914.620832166689	513	0.0
514	1258.8150442477877	550.3825958702065	2802.601979876412	514	0.0
515	1258.3127483949863	550.8888719046163	2939.50685572982	515	0.0
516	1258.6650913673598	551.7707939508507	2672.750651943748	516	0.0
517	1258.096905766526	552.6122362869198	2676.9995574161403	517	0.0
518	1258.1586742924183	553.6367502566359	2600.8887431122234	518	0.0
519	1258.5653114855465	554.5595918998299	2572.0858130458637	519	0.0
520	1258.5807592869778	554.7443189549599	2768.5556914598096	520	0.0
521	1258.9754685357307	555.6207527045558	2559.9356930318927	521	0.0
522	1258.1406301279947	556.2175910731868	2436.8932419613648	522	0.0
523	1258.4486159720013	557.7658288259624	2468.284808889209	523	0.0
524	1258.1497707590422	557.9286805909322	2290.9014066380405	524	0.0
525	1258.239238927012	559.4622582657518	2418.971571614138	525	0.0
526	1258.2315756532623	560.0588327335315	2710.2919365900148	526	0.0
527	1258.170518322879	560.290524925718	2441.120229878708	527	0.0
528	1257.962457912458	561.2905723905724	2580.1618234169205	528	0.0
529	1259.1242396593675	562.6633211678832	2659.520770419905	529	0.0
530	1259.2443267776098	563.971104387292	2733.262081126239	530	0.0
531	1259.095572519084	564.78	2738.7404197086744	531	0.0
532	1258.6984978540772	565.5232985898222	2809.2820266383574	532	0.0
533	1258.9137084327206	566.9054300547215	2419.9882212820303	533	0.0
534	1258.165871833085	567.8262295081968	2509.7591574052763	534	0.0
535	1258.0560181680546	568.1155185465557	2507.6681775154652	535	0.0
536	1258.0463253768844	568.5797738693467	2445.0843893248184	536	0.0
537	1258.2725856697818	569.1754460492779	2444.00827678095	537	0.0
538	1258.3672211069688	569.9833667909378	2660.3393960561984	538	0.0
539	1258.5025518341308	570.707336523126	2552.3009894345696	539	0.0
540	1258.4597309077128	571.5415956035627	2184.8345729303805	540	0.0
541	1259.1184951939013	571.9521047398077	2270.102991804499	541	0.0
542	1259.0885963351716	572.9437822451521	2220.679583153191	542	0.0
543	1259.5051011874896	574.1749456430841	2504.5403496957683	543	0.0
544	1259.4795692112766	575.2857142857143	2448.7307046660326	544	0.0
545	1259.8990578734858	576.3701211305519	2615.924216301317	545	0.0
546	1260.2463533225284	577.2794165316045	2399.725498433575	546	0.0
547	1260.8112421929216	578.5763358778626	2495.2294276271427	547	0.0
548	1260.807502596054	579.5593198338526	2528.058350694248	548	0.0
549	1260.7341807515015	580.166084648694	2668.002437100029	549	0.0
550	1260.2883814447796	581.5908372827804	2746.9281569301947	550	0.0
551	1259.8437964891402	582.1206486164832	2735.4436670365076	551	0.0
552	1259.4623596284487	583.326632469153	2326.5709130205555	552	0.0
553	1260.0223628691983	584.7518987341772	2761.024233665329	553	0.0
554	1259.4235846289234	585.597095922558	2782.020829286718	554	0.0
555	1259.4996273662246	586.1918318676405	2419.677322325129	555	0.0
556	1259.9491046182845	587.0618912975181	2225.063868421537	556	0.0
557	1260.0528605962934	587.9045930701047	2284.7759103503968	557	0.0
558	1260.2168934616661	587.9605044805842	2222.9098407535157	558	0.0
559	1260.2815004262575	588.1266837169651	2301.727287502061	559	0.0
560	1260.6113345521023	588.9837294332724	2217.170963332706	560	0.0
561	1260.6886482305163	589.6422355443822	1995.6866294191736	561	0.0
562	1260.9891665210555	589.7153590774069	2220.1967753526123	562	0.0
563	1261.2039272203206	590.1511439380292	2011.6395967418878	563	0.0
564	1261.8809324399776	591.9049413735344	2463.116736937342	564	0.0
565	1261.8602484472049	593.5700483091788	2181.065944753586	565	0.0
566	1262.7704017576898	593.9610797237916	2510.9616278126173	566	0.0
567	1263.1813059809303	594.9348454203987	2653.317851811403	567	0.0
568	1263.4542905215928	594.8055243970836	2492.1861204468646	568	0.0
569	1263.4314641744547	595.4425092041914	2499.6202869669037	569	0.0
570	1263.2683574166913	595.6015924506046	2618.3631699448147	570	0.0
571	1262.7746585735963	596.3298937784522	2639.4687094719006	571	0.0
572	1262.8255055446837	596.8767123287671	2147.540389690767	572	0.0
573	1263.1536668738347	597.8614045991299	2400.469832387162	573	0.0
574	1263.5996117084826	598.828853046595	2520.203451129524	574	0.0
575	1263.7318506084766	599.5932298223528	2581.0013210080456	575	0.0
576	1263.8649738610904	600.5628080657207	2478.010249653583	576	0.0
577	1264.2400695853871	600.838503914178	2425.66839305001	577	0.0
578	1264.3685496183207	601.6896183206106	2399.7966275746135	578	0.0
579	1264.7848242811501	602.4664536741215	2300.7899648943403	579	0.0
580	1265.2102087410306	603.5572407045009	2260.8646191050934	580	0.0
581	1264.358206485771	604.4030443414957	2360.715536778272	581	0.0
582	1265.0703635449825	604.7932652035516	2222.2631582787244	582	0.0
583	1265.1564236678653	606.002451781628	2082.120065849277	583	0.0
584	1265.4068675089084	606.9638807904114	2446.6810147347196	584	0.0
585	1266.0325003832593	607.9205886861873	2423.586957617659	585	0.0
586	1266.0552962805828	608.4125300523264	2558.168679576012	586	0.0
587	1265.9586030407947	609.6889959355713	2413.340005474874	587	0.0
588	1266.402052887961	609.9542449547669	2286.1896172861643	588	0.0
589	1266.5258541933126	609.8161885620318	2148.5682779804256	589	0.0
590	1266.4579231502064	610.9499841219434	2633.5071102887932	590	0.0
591	1266.2969419412025	611.6627271384252	2551.060856207533	591	0.0
592	1265.9159202542617	612.0151690262929	2748.339071911569	592	0.0
593	1265.909740348949	612.2615743920868	2726.018616600149	593	0.0
594	1265.9724556489261	613.0591347650171	2642.458922608876	594	0.0
595	1266.374505025891	613.8673469387755	2594.8227411782996	595	0.0
596	1266.8932250108805	615.5817496010445	2594.0439256867667	596	0.0
597	1267.2655128746308	616.0661319825524	2724.388678771461	597	0.0
598	1267.175168161435	616.6863789237668	2830.9306343809467	598	0.0
599	1266.8986889153755	617.8605482717521	2654.016893289221	599	0.0
600	1266.881452249408	617.8692975532755	2421.4854587801715	600	0.0
601	1266.3574244415242	618.6402102496714	2557.4010494798235	601	0.0
602	1267.0041996446455	619.8762720077532	2197.035603121154	602	0.0
603	1266.4742848210099	620.2249491949351	2375.8957439596243	603	0.0
604	1266.0834293948126	621.0978386167147	2427.844072028596	604	0.0
605	1266.012168823167	621.5177141096734	2350.491953622344	605	0.0
606	1266.0954825462013	622.7513933704898	2370.9121370490116	606	0.0
607	1265.053866817475	623.1874734907394	2330.43326341351	607	0.0
608	1265.1793728222997	623.6836236933798	2494.89746429187	608	0.0
609	1265.1031277663028	624.2556801416347	2314.048444257963	609	0.0
610	1266.0018106101757	625.4240449031323	2211.462667490305	610	0.0
611	1266.3731849896285	625.9747312841788	2038.521535577186	611	0.0
612	1266.7525475075736	627.4533186450013	3077.7384921444354	612	0.0
613	1266.9045734388742	628.4948695397244	2777.077712201808	613	0.0
614	1267.0455544162883	627.2052145891314	2661.554584622107	614	0.0
615	1266.8275058275058	625.1474016179899	2573.5513299821955	615	0.0
616	1266.8294076655052	623.0978397212543	2749.814854991864	616	0.0
617	1266.7446900736888	621.4958820979627	2633.080251753269	617	0.0
618	1266.7614068441064	620.0389733840304	2611.5066174990457	618	0.0
619	1267.252236898168	618.066183780713	2625.2219841767237	619	0.0
620	1267.809349890431	615.8970051132213	2683.114517369011	620	0.0
621	1268.3774952146568	613.6791085589281	2683.1224234262213	621	0.0
622	1268.9497260273972	612.1980821917808	2645.273797544115	622	0.0
623	1269.0385694249649	610.721458625526	2452.5053323688776	623	0.0
624	1268.9515617926663	609.1581409385846	2329.3254054168683	624	0.0
625	1269.0612777053454	607.8699116326235	2480.481975772646	625	0.0
626	1269.1456635622817	606.1996507566938	2443.1542117009244	626	0.0
627	1270.4359949302916	604.2820729474722	2300.169936121341	627	0.0
628	1270.5775440675457	602.8770552510739	2474.846301820302	628	0.0
629	1270.9708149779735	601.3002477973569	2458.913343017166	629	0.0
630	1271.2813127930342	600.0704621567314	2889.123236040622	630	0.0
631	1271.3331606888514	598.8453968665027	2793.491441192142	631	0.0
632	1271.4469851640126	596.8347624880904	2701.23664977587	632	0.0
633	1271.127864214993	595.3785007072136	2608.615431234479	633	0.0
634	1271.371103042444	593.4025291098035	2926.777128745416	634	0.0
635	1271.235891144323	591.9692170421592	3014.651007233318	635	0.0
636	1271.3707878360926	589.2008923329811	2814.873573952553	636	0.0
637	1271.8203947368422	587.0234210526315	2655.811647861487	637	0.0
638	1272.1379490529066	585.8130633572828	2782.306269419619	638	0.0
639	1272.3271767810027	584.0293014859047	2799.248411759805	639	0.0
640	1272.5984050556726	581.8529942822751	2518.077823776805	640	0.0
641	1273.1106460164644	580.2006418306125	2587.7608350718338	641	0.0
642	1272.9604392510207	578.3032521469802	2459.0520529135797	642	0.0
643	1272.746950792093	575.7975606336745	2718.934600571668	643	0.0
644	1272.9716877405167	573.845244639912	2573.9450455737447	644	0.0
645	1272.754886347184	572.1340668886637	2600.8620206620403	645	0.0
646	1272.4330811754437	570.5359324992726	2744.0446854982847	646	0.0
647	1272.54791938524	568.7742496737712	2600.794752516845	647	0.0
648	1273.2461516533638	567.189709236032	2510.133090438399	648	0.0
649	1273.4544775003737	565.2834504410225	2660.136105964231	649	0.0
650	1273.439540675152	563.3016048699502	2928.3891894138683	650	0.0
651	1273.502776701537	561.0161436135865	2922.240871241098	651	0.0
652	1273.420049280249	559.6195046038127	2957.2804739847707	652	0.0
653	1273.4491050689985	557.4589424784807	2743.334311896465	653	0.0
654	1274.0758410672854	556.0603248259861	2652.487886657958	654	0.0
655	1274.0314939434725	554.578869448183	2776.9852421143646	655	0.0
656	1274.3462266702732	553.4615904787665	2940.1508855934776	656	0.0
657	1274.8063638836009	551.7977971172152	2776.3091500597966	657	0.0
658	1274.7309346330276	550.734375	2707.2774724564283	658	0.0
659	1274.4365901455767	548.5449328107503	2628.364158378567	659	0.0
660	1274.7183503001827	546.1213782302272	2881.489994865336	660	0.0
661	1274.7060265282585	544.3042099192618	2768.5354672456474	661	0.0
662	1275.1850175233644	542.8703271028037	2586.572198356656	662	0.0
663	1275.7106187929717	540.855462184874	2685.593173667682	663	0.0
664	1276.1633129192185	539.4838145231846	2482.221957840815	664	0.0
665	1276.700119474313	538.10513739546	2459.672969448087	665	0.0
666	1276.7693217082901	536.2546179991133	2585.675219038173	666	0.0
667	1276.4985529322164	534.8481340441737	2346.706701553727	667	0.0
668	1276.8221642405933	533.573606152156	2613.646637928744	668	0.0
669	1276.5589433750176	531.5692005058311	2818.542559793118	669	0.0
670	1277.1539850041654	529.9713968342127	2795.144450231247	670	0.0
671	1277.1732283464567	527.9874318594791	2475.5195888336075	671	0.0
672	1277.170892169448	525.5213414634146	2379.7917270990615	672	0.0
673	1277.792420327304	523.6393913293139	2523.245622513491	673	0.0
674	1277.893607019743	522.1628016295832	2452.41067419904	674	0.0
675	1278.3822415329769	520.3676470588235	2839.3979099715784	675	0.0
676	1279.1171684296175	518.1939585028479	2731.927260654213	676	0.0
677	1279.0038826574632	516.460849870578	2968.4330614772857	677	0.0
678	1279.062863372093	513.9698401162791	2946.8560065909437	678	0.0
679	1279.1580157289777	511.32292800967934	2841.8129748324063	679	0.0
680	1280.3108597285068	509.0527149321267	2903.7101013780407	680	0.0
681	1280.0989461358313	506.66440281030447	2918.7207154047405	681	0.0
682	1280.0043588812205	504.8446543165032	2798.7515301232506	682	0.0
683	1279.435725410327	502.8580328261651	2672.412182975801	683	0.0
684	1279.453280077463	501.0838779956427	2819.0359316033796	684	0.0
685	1279.1234314980793	499.3010243277849	2556.5625698904287	685	0.0
686	1279.2905422770496	496.3235672063737	2265.1068951939333	686	0.0
687	1280.072155876807	493.97875549968575	2137.6223548625408	687	0.0
688	1280.0350368491	491.8193790020539	2388.841216149508	688	0.0
689	1280.920757447835	490.0543963333735	2446.3176116812233	689	0.0
690	1281.4425091505743	489.14653540325634	2939.4922184300603	690	0.0
691	1281.388033589923	487.84348028924654	3067.2985831113083	691	0.0
692	1282.2557967439566	486.398988653182	2866.3015310442547	692	0.0
693	1282.1776176872438	484.7481058253633	2972.5436541365852	693	0.0
694	1282.353035736367	483.25411153703476	2705.1040847467893	694	0.0
695	1282.9108136761197	481.3445534057779	2398.4439898688483	695	0.0
696	1283.3292623351247	479.7413287738153	2586.9671829896483	696	0.0
697	1283.5157812702948	478.0700090920899	2588.23979816966	697	0.0
698	1283.4246684350132	476.0257294429708	2537.9792062187285	698	0.0
699	1283.1489786856127	474.32038188277085	2801.38798186848	699	0.0
700	1282.402286094773	473.0638108977916	3067.7745946512864	700	0.0
701	1283.108267954134	471.0475558237779	2818.5815987726755	701	0.0
702	1282.3958986731002	469.24800965018096	2862.958582753169	702	0.0
703	1282.5469307842911	467.2890705977197	2704.6193115143687	703	0.0
704	1283.1862362132354	465.01539522058823	2821.2946997016084	704	0.0
705	1282.9521126760562	463.4807150595883	2815.9481129537703	705	0.0
706	1282.4323237103645	461.7873876005679	2792.8135418664456	706	0.0
707	1281.2711844005778	460.4032258064516	2904.261410586632	707	0.0
708	1281.1258107690724	458.18223000102955	2812.1001482239376	708	0.0
709	1280.445096302856	456.8246623865397	3007.6843677294883	709	0.0
710	1280.4910664119564	454.80627036745705	2959.299436482618	710	0.0
711	1280.4947127439225	453.562520440423	3150.007378390639	711	0.0
712	1280.889010268735	452.1637535503605	2785.2519398858844	712	0.0
713	1281.1191173159198	450.31378068002704	2873.2745302220997	713	0.0
714	1281.2392587346553	449.0529981114259	2810.172373832763	714	0.0
715	1281.1862873337693	447.42347939829955	3070.061226380916	715	0.0
716	1281.2976075398744	445.7265587240213	3069.2520796513404	716	0.0
717	1281.2813018242123	444.53555140961856	3128.0595720221827	717	0.0
718	1280.809932699002	442.4488280343467	2772.760496200613	718	0.0
719	1280.992010364932	440.4103865255884	2765.060130636539	719	0.0
720	1281.1796254256526	439.11880438895196	3132.8447279001807	720	0.0
721	1280.0234737153564	437.2814873261663	3173.9785538567708	721	0.0
722	1280.2527030906133	435.0878384843556	3244.9229347619753	722	0.0
723	1280.289658014009	432.91419447878036	2676.423055355386	723	0.0
724	1280.0296538504904	430.32765813507723	2681.673413044837	724	0.0
725	1280.1980301274623	428.7856315179606	2695.8594050788333	725	0.0
726	1280.228271897193	426.5944087476046	2761.306423719405	726	0.0
727	1280.0857519788917	425.23511119487375	2812.0074812836347	727	0.0
728	1280.0710596616207	423.06918967052536	2996.3732076748847	728	0.0
729	1279.8190061996854	421.22420653280284	2995.7460934161077	729	0.0
730	1280.4440812283308	419.59920752847944	2690.754741583444	730	0.0
731	1279.4980506822612	417.59638293264027	2478.471148727369	731	0.0
732	1280.0044483985764	415.30871886120997	2430.646472843241	732	0.0
733	1279.9316214088942	412.97560015741834	2686.058417362238	733	0.0
734	1279.7319136522754	411.4309607156748	2965.2658859018775	734	0.0
735	1279.7988081725312	410.20308361710175	2963.963394541182	735	0.0
736	1279.289330286518	408.09535946563545	2698.937856175593	736	0.0
737	1279.9003198294242	406.14596659559345	3038.8356006423155	737	0.0
738	1279.8999633565409	404.52216929278126	2594.665400688751	738	0.0
739	1280.358048972367	402.94876585701644	2572.954367967331	739	0.0
740	1280.468245650807	400.43586250262	2240.9688741844598	740	0.0
741	1280.9545878693623	398.43991705546915	2415.938673881726	741	0.0
742	1281.1613313546745	396.5981556073776	2450.546389849337	742	0.0
743	1280.9941036515982	394.02782662666806	2582.3394146360415	743	0.0
744	1281.2521703183133	392.0014468788756	2742.277158455949	744	0.0
745	1281.0084476247266	390.4298350228583	2459.4405045873764	745	0.0
746	1280.5682806610612	389.2160046390258	2456.6626101702177	746	0.0
747	1280.3024560046413	387.800522142719	2705.908417866661	747	0.0
748	1280.994473472669	385.4246382636656	2621.9461980481433	748	0.0
749	1280.9163149768399	384.2806999485332	2324.6881948281875	749	0.0
750	1280.3899978536167	382.20573084352867	2423.88612612823	750	0.0
751	1281.038823643599	380.11035620693	2858.5513628500726	751	0.0
752	1281.020653169193	378.3175297588768	3119.9384851138657	752	0.0
753	1280.5986547085201	376.6742472773863	2482.8765094756604	753	0.0
754	1281.1163712429814	374.00572498073325	2263.6392950105574	754	0.0
755	1281.3918174665619	372.0921518489378	2503.9224704435874	755	0.0
756	1282.227277503415	370.2089944310182	2385.8018393017073	756	0.0
757	1282.1228872539273	368.96400874925433	2671.307821841345	757	0.0
758	1281.7962355001093	367.0938936309915	2315.5137002960196	758	0.0
759	1281.929884566054	365.57225309961524	2392.393168218931	759	0.0
760	1282.8303150842667	364.48340835339684	2601.635001549537	760	0.0
761	1283.1323308270676	363.1143859649123	2531.2912196921893	761	0.0
762	1283.0359229603982	361.7568708071846	2596.934629631774	762	0.0
763	1283.4024559318677	359.4884135472371	3062.662840517545	763	0.0
764	1282.4397109166985	358.7565614302016	3132.7306233805516	764	0.0
765	1282.509281463718	359.34567901234567	2661.292344495558	765	0.0
766	1282.2773298656264	360.01335067186824	2587.394296806043	766	0.0
767	1282.1225615763547	360.76788177339904	2346.580629994917	767	0.0
768	1282.4992914979757	361.71953441295545	2065.1528461588537	768	0.0
769	1283.221710139243	362.9966660129437	2186.909188060615	769	0.0
770	1284.108525653252	363.1546824337212	2496.5178593715427	770	0.0
771	1284.882764829449	363.8807642292688	2574.2343301384285	771	0.0
772	1284.847297159727	364.28076962231495	2556.415345416309	772	0.0
773	1284.4325603407478	364.15816374822526	2413.733694459953	773	0.0
774	1284.2616903027981	365.9067650440782	2472.308633985063	774	0.0
775	1284.5595835305253	366.28319924278276	2346.0812663994802	775	0.0
776	1284.3758941050728	367.73131628710024	2244.692372855563	776	0.0
777	1284.3391270760912	367.8051371185786	2469.5391862274214	777	0.0
778	1284.3620569840166	369.2735034249975	2362.9522237665815	778	0.0
779	1284.285658688461	369.8829538820782	2659.667367282723	779	0.0
780	1284.8988679245283	370.72207547169813	2404.1625183517917	780	0.0
781	1284.9537423069287	371.0507246376812	2473.6873860608976	781	0.0
782	1284.7268836379849	371.9157378510923	3051.50841361977	782	0.0
783	1284.4753233830845	372.6633830845771	3041.5698160441884	783	0.0
784	1284.951677852349	373.57058165548096	2553.756113525658	784	0.0
785	1285.261472674176	373.83010012515643	2543.236991990372	785	0.0
786	1284.8178061607814	374.5487415477085	2620.5671764357935	786	0.0
787	1284.8881215469614	374.87909052273693	2611.973039147293	787	0.0
788	1284.4552813810592	375.8099092948405	2579.6969407020692	788	0.0
789	1284.2461691004146	376.44357310257794	2457.831551525249	789	0.0
790	1284.4778020378458	377.17994905385734	2525.403007997299	790	0.0
791	1285.137566615482	377.767139373137	2505.9613259541575	791	0.0
792	1284.882292381606	377.8531228551819	2833.6258497676636	792	0.0
793	1285.0495532835957	378.43151883577417	2423.446734768816	793	0.0
794	1286.4036729963448	378.9353659623785	2380.86744473833	794	0.0
795	1286.7968989084975	379.89595021932064	2421.3090581084357	795	0.0
796	1286.7724137931034	380.66632026452527	2500.0020900723057	796	0.0
797	1287.0343212399932	381.7781468233691	2842.340329475819	797	0.0
798	1287.1276504051025	382.93199448370973	3033.8098270603896	798	0.0
799	1286.9265173180806	382.43541468064825	3024.0969189227344	799	0.0
800	1287.1298999507956	383.07905527308515	2712.2982312351955	800	0.0
801	1287.8182398540812	384.64496124031007	2919.1922376216817	801	0.0
802	1287.4685476000354	385.7605358885636	2770.506456733569	802	0.0
803	1287.8322207387628	385.652870493992	2850.718895074912	803	0.0
804	1287.8932474794544	386.4586122172329	2935.9988038891292	804	0.0
805	1287.8939972382423	387.72406790675007	3131.751864744251	805	0.0
806	1287.9051345173202	388.8990680499385	2882.631140716859	806	0.0
807	1288.151436274054	389.5693037092126	2951.8044138475016	807	0.0
808	1288.2618273745034	390.38280967858435	2724.6483199299096	808	0.0
809	1288.988380671339	391.8461822205828	2739.0163294859613	809	0.0
810	1288.8474689589302	391.9877745940783	2620.447301183059	810	0.0
811	1288.4527511404897	392.75318871613445	2595.0113531459283	811	0.0
812	1288.8053467795642	393.5665493292741	2923.6597299986934	812	0.0
813	1288.9814742967992	394.4303588748788	2739.3745120787503	813	0.0
814	1289.2207702888584	395.04942031833366	2642.5779756910497	814	0.0
815	1289.4003937376956	395.08015374519545	2633.9065759879236	815	0.0
816	1289.901047844998	396.0652431791222	2829.2145421834625	816	0.0
817	1289.8249581239531	396.6416457286432	2560.491206287343	817	0.0
818	1290.7469019530088	398.5288985823337	2695.146310914396	818	0.0
819	1291.2400992555831	399.85210918114143	2434.655815391956	819	0.0
820	1292.0362718964204	400.1904036557502	2681.3954490330466	820	0.0
821	1292.0403079225916	400.8738372714637	2569.273037106593	821	0.0
822	1292.313622383173	401.8199226113702	2562.5365526650507	822	0.0
823	1293.2097761824325	402.43982263513516	2530.9431544268964	823	0.0
824	1293.773583006141	402.9614416591161	2850.3067614278384	824	0.0
825	1294.0850653524749	403.6388472251982	2169.828215190612	825	0.0
826	1293.7993200892383	403.94348241793267	2284.0527426364756	826	0.0
827	1294.233500578927	404.9457738324971	2795.7264191880085	827	0.0
828	1293.9612972761122	405.30266509896137	2754.2879760103106	828	0.0
829	1294.2253829321662	406.3274318679133	2515.943559445306	829	0.0
830	1293.5878916087438	406.92696685806385	2458.5371503550514	830	0.0
831	1293.0149570587669	408.1436842613143	2983.3550740478745	831	0.0
832	1292.984732072498	409.10047281323875	2765.3080859392708	832	0.0
833	1293.1797382630182	409.0669900247094	2460.0766608650088	833	0.0
834	1292.5594493116396	408.961490324444	2536.371229124087	834	0.0
835	1292.850652323186	409.77672236209656	2487.8975422868425	835	0.0
836	1293.2045941442514	410.43442037610095	2547.2027329505886	836	0.0
837	1294.2315898141776	412.0076852489103	2570.536491854145	837	0.0
838	1293.8965591167328	412.860328009433	2332.1759702468667	838	0.0
839	1294.2503002642325	413.5694210905597	2072.3513680029046	839	0.0
840	1294.5334892787525	414.4806237816764	2774.708727891905	840	0.0
